Video_Name,Delivery_Type,Frame,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
ashwin off break 1.mp4,Off_Break,103,0.4749642610549927,0.5652516484260559,0.4337810277938843,0.49599283933639526
ashwin off break 1.mp4,Off_Break,104,0.47495952248573303,0.5656150579452515,0.4336671233177185,0.4943104386329651
ashwin off break 1.mp4,Off_Break,105,0.46355122327804565,0.5629628896713257,0.42911070585250854,0.49081453680992126
ashwin off break 1.mp4,Off_Break,106,0.45070579648017883,0.558758556842804,0.42321643233299255,0.48763400316238403
ashwin off break 1.mp4,Off_Break,107,0.4505752921104431,0.5604240894317627,0.42219704389572144,0.4871772229671478
ashwin off break 1.mp4,Off_Break,108,0.4420927166938782,0.5635865926742554,0.41546255350112915,0.49219733476638794
ashwin off break 1.mp4,Off_Break,109,0.4221513569355011,0.5786288976669312,0.41016411781311035,0.49055981636047363
ashwin off break 1.mp4,Off_Break,110,0.41011717915534973,0.5877368450164795,0.4061133563518524,0.4927075505256653
ashwin off break 1.mp4,Off_Break,111,0.40993183851242065,0.5869895815849304,0.4063704311847687,0.4928952157497406
ashwin off break 1.mp4,Off_Break,112,0.40403273701667786,0.5845277309417725,0.4055035412311554,0.4891715347766876
ashwin off break 1.mp4,Off_Break,113,0.4037865400314331,0.5848437547683716,0.40571343898773193,0.488261878490448
ashwin off break 1.mp4,Off_Break,114,0.39903679490089417,0.5817884206771851,0.40337154269218445,0.4848938286304474
ashwin off break 1.mp4,Off_Break,115,0.3999192714691162,0.5770661234855652,0.4095095992088318,0.473219633102417
ashwin off break 1.mp4,Off_Break,116,0.4029732942581177,0.5655646324157715,0.4121433198451996,0.4662250280380249
ashwin off break 1.mp4,Off_Break,117,0.40559282898902893,0.5619019865989685,0.41457295417785645,0.45983657240867615
ashwin off break 1.mp4,Off_Break,118,0.4052768051624298,0.5636429190635681,0.41432732343673706,0.46152472496032715
ashwin off break 1.mp4,Off_Break,119,0.40528595447540283,0.5636045932769775,0.4143272638320923,0.461806058883667
ashwin off break 1.mp4,Off_Break,120,0.4071086049079895,0.5575023889541626,0.4196728467941284,0.45609670877456665
ashwin off break 1.mp4,Off_Break,121,0.4094363749027252,0.5504804849624634,0.4203493893146515,0.45477113127708435
ashwin off break 1.mp4,Off_Break,122,0.40813472867012024,0.5494765043258667,0.4220135807991028,0.45125964283943176
ashwin off break 1.mp4,Off_Break,123,0.40756338834762573,0.5288407802581787,0.4219399690628052,0.4373992085456848
ashwin off break 1.mp4,Off_Break,124,0.40741848945617676,0.5311602354049683,0.4220328629016876,0.43913477659225464
ashwin off break 1.mp4,Off_Break,125,0.41075873374938965,0.5323626399040222,0.42192116379737854,0.4346839189529419
ashwin off break 1.mp4,Off_Break,126,0.4105050563812256,0.5301129817962646,0.42250290513038635,0.434539258480072
ashwin off break 1.mp4,Off_Break,129,0.5423526167869568,0.7416896820068359,0.5153886675834656,0.7441717982292175
ashwin off break 1.mp4,Off_Break,130,0.5465370416641235,0.5348942279815674,0.5151031017303467,0.5573306679725647
ashwin off break 1.mp4,Off_Break,131,0.5524381995201111,0.521000325679779,0.5280331373214722,0.5509485602378845
ashwin off break 1.mp4,Off_Break,132,0.5454452037811279,0.5379925966262817,0.5164412260055542,0.5599355697631836
ashwin off break 1.mp4,Off_Break,143,0.032215289771556854,0.3607665002346039,0.03562279790639877,0.33891093730926514
ashwin off break 1.mp4,Off_Break,167,0.21759626269340515,0.58104407787323,0.24480316042900085,0.5916294455528259
ashwin off break 1.mp4,Off_Break,170,0.38632732629776,0.5372787117958069,0.33594799041748047,0.58228999376297
ashwin off break 1.mp4,Off_Break,171,0.25159788131713867,0.5469090938568115,0.25522440671920776,0.5759402513504028
ashwin off break 1.mp4,Off_Break,172,0.16940563917160034,0.5120978355407715,0.20794722437858582,0.4864616096019745
ashwin off break 1.mp4,Off_Break,173,0.16947507858276367,0.4898807406425476,0.21149706840515137,0.48800671100616455
ashwin off break 1.mp4,Off_Break,175,0.19093263149261475,0.5169905424118042,0.23374149203300476,0.5299423336982727
ashwin off break 1.mp4,Off_Break,176,0.22850602865219116,0.45087146759033203,0.21139219403266907,0.42926931381225586
ashwin off break 1.mp4,Off_Break,177,0.2235502451658249,0.45236635208129883,0.20839737355709076,0.42342978715896606
ashwin off break 1.mp4,Off_Break,178,0.2563287317752838,0.3949083685874939,0.27082157135009766,0.36053571105003357
ashwin off break 1.mp4,Off_Break,179,0.241403266787529,0.3675653040409088,0.2698499262332916,0.34921908378601074
ashwin off break 1.mp4,Off_Break,190,0.41280409693717957,0.5973105430603027,0.39640408754348755,0.6053799986839294
ashwin off break 1.mp4,Off_Break,191,0.41370370984077454,0.6012378334999084,0.3980545699596405,0.6148911118507385
ashwin off break 1.mp4,Off_Break,193,0.3627760112285614,0.7320045828819275,0.347706139087677,0.7668778896331787
ashwin off break 1.mp4,Off_Break,194,0.4461291432380676,0.7118017673492432,0.44332650303840637,0.6477781534194946
ashwin off break 1.mp4,Off_Break,195,0.41132646799087524,0.8058274984359741,0.4204668700695038,0.7044229507446289
ashwin off break 1.mp4,Off_Break,197,0.3975350856781006,0.19419434666633606,0.41041120886802673,0.24536623060703278
ashwin off break 1.mp4,Off_Break,198,0.39853671193122864,0.23228394985198975,0.4219168424606323,0.27159833908081055
ashwin off break 1.mp4,Off_Break,203,0.3883485496044159,0.5936864614486694,0.4092789888381958,0.5062377452850342
ashwin off break 1.mp4,Off_Break,204,0.29589563608169556,0.12196600437164307,0.3329881727695465,0.18943049013614655
ashwin off break 1.mp4,Off_Break,205,0.4742240309715271,0.6337177753448486,0.44196903705596924,0.4748915731906891
ashwin off break 1.mp4,Off_Break,207,0.26736700534820557,0.17770245671272278,0.3260086476802826,0.21719935536384583
ashwin off break 1.mp4,Off_Break,213,0.34695446491241455,0.5578712821006775,0.3064902424812317,0.39135611057281494
ashwin off break 1.mp4,Off_Break,214,0.3282640874385834,0.5682960748672485,0.2764119505882263,0.3648029863834381
ashwin off break 1.mp4,Off_Break,215,0.34047484397888184,0.5628947019577026,0.2792486548423767,0.32602253556251526
ashwin off break 1.mp4,Off_Break,216,0.3303561806678772,0.6496307849884033,0.29098424315452576,0.4663533866405487
ashwin off break 1.mp4,Off_Break,217,0.3153819143772125,0.5854107141494751,0.2745739817619324,0.4497447907924652
ashwin off break 1.mp4,Off_Break,218,0.31306490302085876,0.6617626547813416,0.23693783581256866,0.4714708924293518
ashwin off break 1.mp4,Off_Break,219,0.28501102328300476,0.7959545850753784,0.24185948073863983,0.5987791419029236
ashwin off break 1.mp4,Off_Break,220,0.2828029692173004,0.812132716178894,0.23203963041305542,0.623421311378479
ashwin off break 1.mp4,Off_Break,221,0.28974446654319763,0.7776148915290833,0.24642206728458405,0.5943435430526733
ashwin off break 1.mp4,Off_Break,222,0.28737902641296387,0.8867204189300537,0.24133574962615967,0.6713302731513977
ashwin off break 1.mp4,Off_Break,223,0.2957400977611542,0.8511896133422852,0.2037852704524994,0.6985453367233276
ashwin off break 1.mp4,Off_Break,224,0.26976945996284485,0.9382036924362183,0.21147358417510986,0.779213011264801
ashwin off break 1.mp4,Off_Break,225,0.2727920114994049,0.9598445892333984,0.22542496025562286,0.7820148468017578
ashwin off break 1.mp4,Off_Break,226,0.29960501194000244,0.9034548997879028,0.23817045986652374,0.7828967571258545
ashwin off break 1.mp4,Off_Break,227,0.30641934275627136,0.9046933650970459,0.23799054324626923,0.7867117524147034
ashwin off break 1.mp4,Off_Break,228,0.2686517834663391,0.8374214172363281,0.2582843601703644,0.743945837020874
ashwin off break 1.mp4,Off_Break,229,0.27759891748428345,0.8289880156517029,0.26447632908821106,0.7216988205909729
ashwin off break 1.mp4,Off_Break,231,0.4272916615009308,0.41227221488952637,0.3718833327293396,0.2592274844646454
ashwin off break 1.mp4,Off_Break,232,0.4215185046195984,0.46096909046173096,0.3688214421272278,0.3315873444080353
ashwin off break 1.mp4,Off_Break,233,0.4224640727043152,0.5107699632644653,0.36903703212738037,0.3726898729801178
ashwin off break 1.mp4,Off_Break,234,0.431202232837677,0.5258389115333557,0.37380608916282654,0.3798089027404785
ashwin off break 1.mp4,Off_Break,235,0.4239845275878906,0.5366226434707642,0.37316328287124634,0.41479402780532837
ashwin off break 1.mp4,Off_Break,236,0.43146443367004395,0.5625466108322144,0.3745555877685547,0.43323004245758057
off break 2.mp4,Off_Break,14,0.470896452665329,0.7951740026473999,0.4762822687625885,0.7108021378517151
off break 2.mp4,Off_Break,15,0.47372928261756897,0.7972381114959717,0.4750494956970215,0.7234944105148315
off break 2.mp4,Off_Break,21,0.4715699851512909,0.5896378755569458,0.45235463976860046,0.5663293600082397
off break 2.mp4,Off_Break,23,0.43966418504714966,0.5859424471855164,0.43674471974372864,0.5688499212265015
off break 2.mp4,Off_Break,24,0.44227635860443115,0.5142923593521118,0.4372826814651489,0.5412337183952332
off break 2.mp4,Off_Break,25,0.4784289002418518,0.5758088827133179,0.471711128950119,0.6088862419128418
off break 2.mp4,Off_Break,26,0.48337268829345703,0.5668358206748962,0.4778698980808258,0.6006008386611938
off break 2.mp4,Off_Break,33,0.4955900311470032,0.6044337153434753,0.4905993938446045,0.6307969093322754
off break 2.mp4,Off_Break,34,0.5226995944976807,0.7788723707199097,0.524791955947876,0.7387151122093201
off break 2.mp4,Off_Break,35,0.6333941221237183,0.8461847901344299,0.6245757937431335,0.7668454051017761
off break 2.mp4,Off_Break,36,0.6513532400131226,0.8509299159049988,0.6547772288322449,0.7740838527679443
off break 2.mp4,Off_Break,37,0.4563605785369873,0.857114851474762,0.47581946849823,0.8210934996604919
off break 2.mp4,Off_Break,38,0.5020856857299805,0.8359329104423523,0.5020182132720947,0.8349311947822571
off break 2.mp4,Off_Break,42,0.47790005803108215,0.4656108319759369,0.4727068543434143,0.4823797345161438
off break 2.mp4,Off_Break,45,0.4750620722770691,0.5057673454284668,0.4891386032104492,0.5020153522491455
off break 2.mp4,Off_Break,46,0.46993929147720337,0.48135215044021606,0.4766906201839447,0.48516738414764404
off break 2.mp4,Off_Break,47,0.48364385962486267,0.34759417176246643,0.48260995745658875,0.33804020285606384
off break 2.mp4,Off_Break,48,0.4847632050514221,0.34621548652648926,0.4848361313343048,0.3395065665245056
off break 2.mp4,Off_Break,49,0.4921405017375946,0.3460749685764313,0.5180206894874573,0.3309520483016968
off break 2.mp4,Off_Break,50,0.49063992500305176,0.33982640504837036,0.5107758641242981,0.33705809712409973
off break 2.mp4,Off_Break,51,0.48733457922935486,0.4539596140384674,0.5049893260002136,0.4094616770744324
off break 2.mp4,Off_Break,52,0.4861215353012085,0.4579961895942688,0.5026060342788696,0.4139231741428375
off break 2.mp4,Off_Break,53,0.4959390461444855,0.4243379831314087,0.5106631517410278,0.39061397314071655
off break 2.mp4,Off_Break,54,0.49408894777297974,0.4695512056350708,0.5101580619812012,0.42484259605407715
off break 2.mp4,Off_Break,55,0.495636522769928,0.47993868589401245,0.5043702721595764,0.4294179677963257
off break 2.mp4,Off_Break,56,0.4963375926017761,0.4756942689418793,0.5111855864524841,0.42156073451042175
off break 2.mp4,Off_Break,57,0.44963541626930237,0.3850783705711365,0.4414511024951935,0.43385398387908936
off break 2.mp4,Off_Break,58,0.4772579073905945,0.4265589118003845,0.45176517963409424,0.4157336950302124
off break 2.mp4,Off_Break,59,0.48622575402259827,0.41864749789237976,0.45844006538391113,0.42510390281677246
off break 2.mp4,Off_Break,60,0.4790942668914795,0.41240638494491577,0.4637482762336731,0.4337195158004761
off break 2.mp4,Off_Break,61,0.4879443049430847,0.420116126537323,0.4604113698005676,0.4265348017215729
off break 2.mp4,Off_Break,62,0.4885968267917633,0.4222133159637451,0.4620773494243622,0.432195782661438
off break 2.mp4,Off_Break,63,0.5096843838691711,0.428905189037323,0.49671900272369385,0.40335389971733093
off break 2.mp4,Off_Break,64,0.4652003049850464,0.4043400287628174,0.4506266117095947,0.4007931351661682
off break 2.mp4,Off_Break,65,0.46393126249313354,0.40232545137405396,0.44882726669311523,0.40577495098114014
off break 2.mp4,Off_Break,66,0.500299870967865,0.4446803331375122,0.4918309152126312,0.4165771007537842
off break 2.mp4,Off_Break,67,0.47903433442115784,0.4583609998226166,0.4386437237262726,0.4316399097442627
off break 2.mp4,Off_Break,68,0.5012733340263367,0.4847477078437805,0.49633821845054626,0.46155813336372375
off break 2.mp4,Off_Break,69,0.5063648819923401,0.48994073271751404,0.49931612610816956,0.4611073434352875
off break 2.mp4,Off_Break,70,0.506671130657196,0.5195404291152954,0.5012838244438171,0.4839494824409485
off break 2.mp4,Off_Break,71,0.5072357654571533,0.5231802463531494,0.5017748475074768,0.48595327138900757
off break 2.mp4,Off_Break,72,0.5075352191925049,0.5229470729827881,0.5008536577224731,0.4863852262496948
off break 2.mp4,Off_Break,73,0.5054953694343567,0.5217838287353516,0.5058332681655884,0.4908764660358429
off break 2.mp4,Off_Break,74,0.5210498571395874,0.5095933675765991,0.509670615196228,0.48699912428855896
off break 2.mp4,Off_Break,75,0.5219489336013794,0.512114942073822,0.5060667991638184,0.49625277519226074
off break 2.mp4,Off_Break,76,0.5369175672531128,0.519067108631134,0.5125098824501038,0.5045286417007446
off break 2.mp4,Off_Break,77,0.5347753763198853,0.5184844136238098,0.5081566572189331,0.4933621287345886
off break 2.mp4,Off_Break,78,0.5297272801399231,0.5325295329093933,0.5093238353729248,0.49770045280456543
off break 2.mp4,Off_Break,79,0.532398521900177,0.5303694009780884,0.4909802973270416,0.4929679334163666
off break 2.mp4,Off_Break,80,0.5314410924911499,0.5263317227363586,0.4904767870903015,0.4913400411605835
off break 2.mp4,Off_Break,81,0.5318470597267151,0.526386022567749,0.49048376083374023,0.4918762445449829
off break 2.mp4,Off_Break,82,0.5314517021179199,0.5271807909011841,0.49014246463775635,0.4917086064815521
off break 2.mp4,Off_Break,83,0.5345407724380493,0.49959516525268555,0.490653395652771,0.47068941593170166
off break 2.mp4,Off_Break,84,0.4705994725227356,0.5375893712043762,0.46707576513290405,0.48972856998443604
off break 2.mp4,Off_Break,85,0.45051291584968567,0.43111997842788696,0.4474915862083435,0.44082656502723694
off break 2.mp4,Off_Break,86,0.4703761339187622,0.5247641801834106,0.463848352432251,0.48567891120910645
off break 2.mp4,Off_Break,87,0.5295386910438538,0.32314327359199524,0.502331018447876,0.35630175471305847
off break 2.mp4,Off_Break,88,0.5180832743644714,0.5152900218963623,0.48561376333236694,0.4489036202430725
off break 2.mp4,Off_Break,89,0.5179337859153748,0.51237553358078,0.4768369495868683,0.4493334889411926
off break 2.mp4,Off_Break,90,0.5117825269699097,0.519316554069519,0.472191721200943,0.45162782073020935
off break 2.mp4,Off_Break,91,0.5175288319587708,0.5221582055091858,0.49059367179870605,0.46737366914749146
off break 2.mp4,Off_Break,92,0.5165902972221375,0.5204171538352966,0.5061159729957581,0.4581460952758789
off break 2.mp4,Off_Break,93,0.5197275280952454,0.521813690662384,0.5088775753974915,0.4586079716682434
off break 2.mp4,Off_Break,94,0.5136153697967529,0.5136911869049072,0.5064164996147156,0.4589839279651642
off break 2.mp4,Off_Break,95,0.5219427943229675,0.5402064323425293,0.5034759640693665,0.4632802903652191
off break 2.mp4,Off_Break,96,0.5228026509284973,0.5432077646255493,0.5052900314331055,0.4704856276512146
off break 2.mp4,Off_Break,97,0.5210720896720886,0.549319326877594,0.5050971508026123,0.47070831060409546
off break 2.mp4,Off_Break,98,0.5207856893539429,0.5481472611427307,0.5048958659172058,0.4706713557243347
off break 2.mp4,Off_Break,99,0.5203878283500671,0.5698595643043518,0.5054795742034912,0.4763990044593811
off break 2.mp4,Off_Break,100,0.5215283036231995,0.5731086134910583,0.5063068866729736,0.4781836271286011
off break 2.mp4,Off_Break,101,0.5218366980552673,0.571995198726654,0.5056628584861755,0.4772554039955139
off break 2.mp4,Off_Break,102,0.5215369462966919,0.5694475173950195,0.505801796913147,0.4774591326713562
off break 2.mp4,Off_Break,103,0.515486478805542,0.5634904503822327,0.5006183385848999,0.4732801616191864
off break 2.mp4,Off_Break,104,0.5114539861679077,0.5320106148719788,0.49664273858070374,0.46471163630485535
off break 2.mp4,Off_Break,105,0.5133024454116821,0.545091450214386,0.4980451762676239,0.4672267436981201
off break 2.mp4,Off_Break,106,0.5132220387458801,0.5456787347793579,0.49482008814811707,0.47095587849617004
off break 2.mp4,Off_Break,107,0.5108806490898132,0.538143515586853,0.49259358644485474,0.4657835364341736
off break 2.mp4,Off_Break,108,0.5090682506561279,0.5297844409942627,0.49743348360061646,0.4590734839439392
off break 2.mp4,Off_Break,109,0.509802520275116,0.5240303874015808,0.4934360980987549,0.4533683955669403
off break 2.mp4,Off_Break,110,0.5103225111961365,0.5297682881355286,0.49428990483283997,0.4568063020706177
off break 2.mp4,Off_Break,111,0.510169506072998,0.5256198644638062,0.49367862939834595,0.4548552632331848
off break 2.mp4,Off_Break,112,0.5115537047386169,0.5257932543754578,0.49158111214637756,0.45091497898101807
off break 2.mp4,Off_Break,113,0.5121564269065857,0.5293641090393066,0.49322056770324707,0.45553070306777954
off break 2.mp4,Off_Break,114,0.5073109269142151,0.5140292644500732,0.49244463443756104,0.4512096643447876
off break 2.mp4,Off_Break,115,0.508421003818512,0.5210719108581543,0.49175500869750977,0.45306798815727234
off break 2.mp4,Off_Break,116,0.5082345008850098,0.5207821130752563,0.49141305685043335,0.453369140625
off break 2.mp4,Off_Break,117,0.5107114315032959,0.5335844159126282,0.49395108222961426,0.4587925970554352
off break 2.mp4,Off_Break,118,0.5082528591156006,0.522922158241272,0.4911457896232605,0.4532203674316406
off break 2.mp4,Off_Break,119,0.5078933238983154,0.5230715870857239,0.49116358160972595,0.45306020975112915
off break 2.mp4,Off_Break,120,0.3798075020313263,0.9136897921562195,0.2406337857246399,0.7935228943824768
off break 2.mp4,Off_Break,121,0.37764835357666016,0.9176947474479675,0.23906835913658142,0.7953940629959106
off break 2.mp4,Off_Break,122,0.31705182790756226,0.8817636966705322,0.19789353013038635,0.726731538772583
off break 2.mp4,Off_Break,123,0.308249294757843,0.8712362051010132,0.18407805263996124,0.7260183691978455
off break 2.mp4,Off_Break,124,0.3096730709075928,0.891038179397583,0.19642344117164612,0.7558943629264832
off break 2.mp4,Off_Break,125,0.30674856901168823,0.8990495204925537,0.1968986988067627,0.754763126373291
off break 2.mp4,Off_Break,126,0.3100566267967224,0.8880786895751953,0.18879979848861694,0.7575981616973877
off break 2.mp4,Off_Break,127,0.3805927634239197,0.919235348701477,0.25381040573120117,0.8504177331924438
off break 2.mp4,Off_Break,128,0.386319637298584,0.9154157638549805,0.2871919274330139,0.9047427773475647
off break 2.mp4,Off_Break,129,0.38658684492111206,0.9143544435501099,0.2842370867729187,0.9059195518493652
off break 2.mp4,Off_Break,130,0.44400960206985474,0.9730130434036255,0.31604334712028503,0.8811222314834595
off break 2.mp4,Off_Break,131,0.47962942719459534,0.8581111431121826,0.3048100769519806,0.8355304598808289
off break 2.mp4,Off_Break,132,0.4553317427635193,0.8191220760345459,0.287450909614563,0.8024669289588928
off break 2.mp4,Off_Break,133,0.45492103695869446,0.8169962763786316,0.28752100467681885,0.8029261231422424
off break 2.mp4,Off_Break,134,0.4317266047000885,0.8188101053237915,0.2744874954223633,0.7937521934509277
off break 2.mp4,Off_Break,135,0.2872280776500702,0.9498810768127441,0.24951916933059692,0.7580305933952332
off break 2.mp4,Off_Break,136,0.21219241619110107,0.8984090685844421,0.23290301859378815,0.7288849353790283
off break 2.mp4,Off_Break,137,0.23176811635494232,0.9259026050567627,0.24059578776359558,0.7613028287887573
off break 2.mp4,Off_Break,138,0.3765895962715149,0.9641762971878052,0.20278631150722504,0.9131715893745422
off break 2.mp4,Off_Break,139,0.3232884705066681,0.9527004957199097,0.1785856932401657,0.9519654512405396
off break 2.mp4,Off_Break,140,0.18583761155605316,0.9751915335655212,0.09592863917350769,0.9026364684104919
off break 2.mp4,Off_Break,141,0.1878887265920639,0.9707789421081543,0.10053133964538574,0.9013490676879883
off break 2.mp4,Off_Break,142,0.19171340763568878,0.9703406691551208,0.09636273980140686,0.9130473136901855
off break 2.mp4,Off_Break,143,0.1932055503129959,0.9180818200111389,0.09339147806167603,0.8502534627914429
off break 2.mp4,Off_Break,144,0.20462432503700256,0.8960216045379639,0.09068372845649719,0.8577096462249756
off break 2.mp4,Off_Break,145,0.17566148936748505,0.7396402359008789,0.06221821904182434,0.8610091209411621
off break 2.mp4,Off_Break,146,0.17251211404800415,0.7408717274665833,0.0617925226688385,0.8613805770874023
off break 2.mp4,Off_Break,147,0.17304262518882751,0.7444905638694763,0.06155356764793396,0.8610444068908691
off break 2.mp4,Off_Break,148,0.21646738052368164,0.6770670413970947,0.08889129757881165,0.8562159538269043
off break 2.mp4,Off_Break,149,0.26004183292388916,0.6621107459068298,0.12913310527801514,0.8667306900024414
off break 2.mp4,Off_Break,150,0.3152735233306885,0.6280896663665771,0.18725953996181488,0.8638862371444702
off break 2.mp4,Off_Break,152,0.4062883257865906,0.5392150282859802,0.379189670085907,0.6719983816146851
off break 2.mp4,Off_Break,153,0.43584415316581726,0.5484572649002075,0.31653204560279846,0.8362070322036743
off break 2.mp4,Off_Break,154,0.436129629611969,0.5506988763809204,0.3167148232460022,0.8354344367980957
off break 2.mp4,Off_Break,155,0.544833242893219,0.6217753887176514,0.4958105981349945,0.6509735584259033
off break 2.mp4,Off_Break,156,0.5030069947242737,0.40284886956214905,0.4736936092376709,0.5322142839431763
off break 2.mp4,Off_Break,157,0.5065655708312988,0.4243512451648712,0.46709227561950684,0.5602788925170898
off break 2.mp4,Off_Break,158,0.5033300518989563,0.39025363326072693,0.46609723567962646,0.5349117517471313
off break 2.mp4,Off_Break,159,0.5537551641464233,0.4616106152534485,0.5280046463012695,0.6052975654602051
off break 2.mp4,Off_Break,160,0.5711709856987,0.41593170166015625,0.5962198376655579,0.5115366578102112
off break 2.mp4,Off_Break,161,0.8644410967826843,0.6874282360076904,0.9042169451713562,0.7841438055038452
off break 2.mp4,Off_Break,162,0.9560094475746155,0.5281542539596558,0.9038141369819641,0.6697090268135071
off break 2.mp4,Off_Break,163,0.8905400037765503,0.5137219429016113,0.9094525575637817,0.7047356367111206
off break 2.mp4,Off_Break,164,0.8911609649658203,0.5047882795333862,0.9059293270111084,0.6929391622543335
